timestamp,source_ip,destination_ip,protocol,source_port,destination_port,flow_duration_ms,packets,bytes,failed_connections,connection_rate_per_min
04-09-2026 21:17:32,192.168.10.92,172.18.1.107,UDP,60501,139,175.27,1,331,0,34.51
04-09-2026 22:31:09,10.0.4.29,172.18.1.210,UDP,10683,143,526.24,3,2000,0,61.45
01-09-2026 08:55:10,172.16.10.212,192.168.110.57,TCP,28956,110,1757.47,24,13852,0,17.55
01-09-2026 21:37:42,10.0.1.138,192.168.100.32,UDP,16592,161,224.63,13,8519,0,81.45
06-09-2026 12:53:16,10.0.2.56,172.18.1.95,UDP,57607,80,313.04,7,3976,0,26.8
01-09-2026 12:17:42,172.16.20.92,203.0.113.70,UDP,18561,15384,394.86,10,4322,0,29.84
05-09-2026 02:03:11,192.168.1.235,203.0.113.228,TCP,9843,3389,152.78,2,987,0,19.96
02-09-2026 11:58:55,192.168.1.72,172.18.1.235,UDP,21378,49112,233.06,2,743,0,48.95
03-09-2026 19:30:45,192.168.10.194,10.20.2.157,UDP,1295,139,148.93,3,888,0,51.55
06-09-2026 18:51:13,10.0.4.108,172.18.2.49,UDP,51094,68,277.32,2,1157,0,19.66
01-09-2026 16:31:20,10.0.2.171,192.168.100.248,TCP,57651,80,192.8,1,350,0,24.97
01-09-2026 21:52:37,172.16.20.161,203.0.113.124,UDP,31238,135,136.58,5,2315,1,42.53
05-09-2026 14:12:30,10.0.2.164,10.0.10.30,UDP,3782,138,952.08,5,3447,0,24.92
05-09-2026 18:55:58,10.0.2.120,192.168.110.127,ICMP,0,0,407.48,1,139,0,25.41
01-09-2026 15:07:40,10.0.1.86,203.0.113.63,UDP,8268,1433,439.41,17,5091,0,34.43
05-09-2026 14:48:31,192.168.10.33,192.168.110.230,UDP,38551,161,157.6,4,2058,0,23.29
06-09-2026 15:16:50,10.0.2.11,172.18.2.116,TCP,32338,46891,63.43,2,1551,0,17.44
07-09-2026 17:17:39,10.0.2.32,198.51.100.193,TCP,34503,5900,299.96,5,2167,0,26.12
02-09-2026 08:57:32,10.0.2.83,172.18.1.15,UDP,15287,465,38.85,5,2165,0,154.73
06-09-2026 16:26:37,172.16.10.56,203.0.113.139,TCP,8649,993,113.69,4,3116,0,17.57
05-09-2026 22:31:28,10.0.3.218,172.18.1.12,ICMP,0,0,170.45,1,58,0,17.61
05-09-2026 10:57:51,192.168.1.239,10.20.2.242,TCP,50714,35267,150.05,3,2066,0,7.25
06-09-2026 11:56:54,172.16.10.184,10.0.10.10,UDP,47039,68,84.14,6,3480,0,21.49
02-09-2026 13:35:24,192.168.1.166,10.20.2.201,UDP,38630,68,75.93,3,2255,0,21.96
06-09-2026 15:57:41,10.0.1.72,172.18.1.67,UDP,64077,3389,346.3,11,8122,0,17.17
05-09-2026 21:11:33,172.16.20.49,203.0.113.182,ICMP,0,0,94.37,1,104,0,195.36
05-09-2026 09:30:45,10.0.2.164,203.0.113.111,UDP,24704,110,116.84,4,6608,1,24.45
02-09-2026 19:12:34,192.168.1.194,172.18.1.81,ICMP,0,0,4771.82,3,201,0,24.61
05-09-2026 21:33:11,10.0.1.150,10.20.1.162,TCP,27400,22,69.49,3,4241,0,10.3
02-09-2026 22:03:42,10.0.4.135,10.20.2.243,TCP,18200,80,48.49,2,1228,0,25.83
01-09-2026 15:09:49,172.16.20.91,172.18.1.107,TCP,6571,995,238.78,7,7118,0,18.19
02-09-2026 11:23:41,10.0.2.13,10.20.2.157,ICMP,0,0,64.58,1,74,0,12.02
02-09-2026 08:18:43,192.168.10.17,203.0.113.124,TCP,41303,68,848.45,17,13689,0,12.16
06-09-2026 23:08:54,192.168.10.153,10.20.1.108,TCP,35422,8080,2876.16,12,10307,0,44.65
03-09-2026 19:04:45,10.0.4.107,10.20.1.217,TCP,18333,135,146.88,3,1534,0,39.8
05-09-2026 10:47:54,192.168.10.197,10.20.2.166,ICMP,0,0,135.15,1,85,0,30.85
02-09-2026 10:15:14,10.0.2.129,192.168.110.69,UDP,35090,21,362.19,3,4615,0,24.68
06-09-2026 15:37:37,172.16.10.80,203.0.113.198,UDP,44263,443,9274.76,30,20769,0,30.11
05-09-2026 11:11:44,10.0.1.143,172.18.1.110,TCP,6374,137,185.69,2,1831,2,46.91
02-09-2026 21:51:36,192.168.1.86,172.18.1.14,UDP,37018,3389,217.63,7,4532,0,20.65
07-09-2026 23:25:34,192.168.10.194,198.51.100.117,TCP,37397,465,127.52,4,4916,0,66.55
07-09-2026 14:12:33,172.16.10.79,172.18.1.181,TCP,34460,22,80.74,3,1761,0,23.13
02-09-2026 10:10:07,172.16.20.17,192.168.110.173,TCP,51153,161,226.02,1,955,0,11.81
07-09-2026 13:12:04,10.0.2.112,172.16.100.10,TCP,33843,68,248.96,12,6479,0,25.03
05-09-2026 11:35:30,10.0.4.77,10.0.10.30,TCP,47031,53,203.23,6,5801,0,15.05
06-09-2026 16:36:59,10.0.1.138,192.168.110.173,TCP,32501,443,137.91,7,7657,0,14.13
04-09-2026 16:25:19,10.0.3.23,10.20.2.221,ICMP,0,0,915.52,3,316,0,25.72
07-09-2026 17:15:44,172.16.10.93,203.0.113.169,UDP,4648,5900,504.74,11,4692,0,9.79
02-09-2026 10:31:54,10.0.1.154,192.168.110.70,TCP,32810,139,429.69,6,5099,0,31.76
07-09-2026 21:23:59,192.168.1.203,10.20.2.231,TCP,40951,135,395.05,5,4149,0,11.33
04-09-2026 04:29:31,192.168.1.41,172.18.1.173,TCP,31068,32014,73.66,2,1139,0,7.34
04-09-2026 20:02:58,10.0.3.35,10.20.2.130,TCP,12714,53,1393.03,4,4970,0,16.39
03-09-2026 17:51:45,172.16.20.111,198.51.100.220,TCP,14167,5900,133.9,5,4488,0,19.12
02-09-2026 08:46:19,172.16.10.3,198.51.100.41,ICMP,0,0,386.82,1,115,0,72.58
06-09-2026 22:21:43,192.168.10.178,203.0.113.152,TCP,38644,995,1013.45,7,5904,0,33.7
03-09-2026 12:52:49,172.16.10.197,192.168.110.194,UDP,41997,5900,116.62,8,3117,0,33.92
06-09-2026 06:04:35,172.16.10.84,172.18.1.107,UDP,48879,138,385.82,5,3631,0,3.24
04-09-2026 10:57:15,10.0.2.76,10.20.1.75,TCP,25012,3306,1093.27,4,2501,0,32.91
07-09-2026 19:40:11,10.0.3.100,172.18.1.27,TCP,14317,3306,2947.91,7,7140,0,12.27
02-09-2026 15:27:07,10.0.2.241,172.18.1.173,UDP,55828,80,2761.78,727,332716,0,326.76
04-09-2026 14:34:58,10.0.2.116,192.168.100.92,UDP,53727,21,172.7,2,581,0,16.77
03-09-2026 14:52:52,192.168.10.17,192.168.110.70,TCP,18625,1521,262.58,2,2379,0,12.11
03-09-2026 14:56:19,192.168.1.223,192.168.100.92,TCP,4036,22,14246.15,28,21351,0,24.62
07-09-2026 21:09:24,10.0.4.107,192.168.110.185,TCP,21300,135,508.88,2,1693,0,18.55
04-09-2026 10:49:11,172.16.20.242,192.168.110.189,TCP,7374,1521,1209.48,5,2525,0,9.05
05-09-2026 20:24:43,10.0.2.172,198.51.100.16,UDP,57676,161,373.34,5,2764,0,18.19
05-09-2026 14:05:37,192.168.10.128,203.0.113.224,TCP,29253,68,611.14,6,4875,0,37.24
01-09-2026 14:21:30,10.0.4.14,172.18.1.190,ICMP,0,0,476.82,2,175,0,13.52
03-09-2026 17:26:14,172.16.20.87,10.20.1.123,UDP,57296,21,138.71,3,971,0,30.39
04-09-2026 10:50:20,10.0.2.8,10.20.1.118,TCP,13482,389,90.09,1,648,0,11.33
06-09-2026 12:48:25,192.168.10.225,172.18.1.197,UDP,12692,123,74.7,4,4912,0,24.06
03-09-2026 18:33:59,192.168.1.166,203.0.113.69,TCP,12160,5432,1314.74,5,4722,0,19.48
05-09-2026 00:01:57,172.16.20.180,192.168.100.183,UDP,62074,80,111.19,7,6747,0,15.03
04-09-2026 16:33:28,10.0.1.8,203.0.113.93,TCP,10906,465,112.43,4,4060,0,13.42
05-09-2026 12:21:50,10.0.2.129,192.168.110.94,ICMP,0,0,114.87,2,183,0,17.15
04-09-2026 13:42:59,10.0.4.100,203.0.113.247,UDP,52271,21,852.58,7,2574,0,32.47
07-09-2026 18:58:28,10.0.1.225,203.0.113.101,ICMP,0,0,1249.96,4,652,1,60.07
02-09-2026 16:29:07,10.0.4.54,203.0.113.152,TCP,16923,53,2248.88,15,10438,0,32.07
07-09-2026 21:10:00,10.0.1.87,203.0.113.182,UDP,43070,36840,199.11,8,5567,0,47.82
07-09-2026 12:15:12,10.0.4.24,172.18.2.159,TCP,9126,21992,156.87,2,1416,0,34.16
05-09-2026 10:02:15,192.168.10.252,192.168.110.218,UDP,31413,993,291.27,4,2320,0,12.91
05-09-2026 08:53:11,192.168.10.108,172.18.2.137,TCP,34199,135,1054.7,5,5980,0,16.11
01-09-2026 16:36:32,192.168.1.236,192.168.100.69,TCP,20812,80,968.22,7,6978,0,43.19
02-09-2026 06:01:29,10.0.1.158,192.168.110.70,TCP,42579,161,118.6,2,1352,0,13.16
04-09-2026 11:13:55,10.0.2.83,192.168.110.64,TCP,37278,445,567.16,8,3855,0,20.51
01-09-2026 13:33:06,192.168.1.140,198.51.100.190,TCP,41240,15534,1874.05,5,2437,0,8.52
04-09-2026 20:58:18,172.16.20.8,192.168.110.68,TCP,52484,123,118.32,5,4550,0,22.44
06-09-2026 19:23:01,10.0.1.110,192.168.100.51,UDP,30935,80,386.04,7,2557,0,40.13
02-09-2026 10:11:00,192.168.10.111,203.0.113.247,TCP,38208,21,748.72,8,11385,0,28.69
04-09-2026 20:28:10,10.0.4.63,172.18.2.40,TCP,11781,465,145.15,4,2421,0,21.03
02-09-2026 13:07:55,10.0.1.17,192.168.100.181,ICMP,0,0,776.22,1,81,0,43.35
07-09-2026 17:02:48,10.0.3.112,192.168.110.188,UDP,47334,20494,332.36,7,4748,0,18.49
05-09-2026 16:16:56,10.0.1.183,203.0.113.93,ICMP,0,0,133.63,1,143,0,19.48
01-09-2026 00:49:30,192.168.10.50,172.18.2.159,ICMP,0,0,88.98,1,65,0,21.6
01-09-2026 12:47:01,172.16.20.241,172.18.1.81,TCP,5500,389,431.79,6,4404,0,18.5
05-09-2026 06:42:02,172.16.10.7,172.18.1.181,ICMP,0,0,346.96,2,218,2,16.79
01-09-2026 02:02:24,10.0.2.250,192.168.100.165,UDP,54585,47849,3964.01,1228,1228695,0,133.24
05-09-2026 19:18:13,10.0.2.206,192.168.110.157,TCP,7784,123,1192.41,534,630172,0,221.06
06-09-2026 18:58:08,192.168.1.239,172.18.1.14,TCP,59266,22,373.18,4,2922,0,49.69
03-09-2026 09:15:31,172.16.10.17,192.168.110.176,UDP,38215,139,4599.39,693,437546,0,351.15
02-09-2026 16:02:12,172.16.10.95,192.168.110.188,TCP,12647,53,723.46,3,1693,2,25.05
04-09-2026 15:09:12,10.0.3.205,192.168.110.79,ICMP,0,0,96.67,1,85,0,16.43
07-09-2026 14:26:29,172.16.10.80,192.168.110.20,TCP,35158,3389,373.45,3,2114,0,13.81
04-09-2026 15:31:10,10.0.4.128,10.20.1.144,ICMP,0,0,703.44,2,70,0,58.74
07-09-2026 20:57:00,10.0.2.53,10.20.1.126,ICMP,0,0,1240.86,1,123,0,20.86
05-09-2026 13:39:28,192.168.10.133,10.20.2.144,TCP,22577,63837,54.29,4,2128,0,49.13
02-09-2026 18:15:18,10.0.4.79,172.18.1.125,UDP,65232,993,4893.86,48,10241,0,48.1
06-09-2026 17:20:18,10.0.2.116,192.168.110.103,UDP,16022,465,1198.69,6,4649,0,22.48
05-09-2026 15:53:33,10.0.2.66,10.20.1.217,TCP,56528,43027,60.56,1,613,0,14.07
05-09-2026 13:29:03,10.0.3.179,10.20.2.243,TCP,47878,22698,560.6,4,4580,0,10.23
04-09-2026 10:58:29,10.0.3.121,172.18.1.12,UDP,16064,445,399.2,11,8635,0,22.05
04-09-2026 14:54:31,10.0.1.93,192.168.110.188,ICMP,0,0,170.13,1,75,0,20.72
05-09-2026 18:44:53,172.16.20.124,10.20.2.159,TCP,58940,445,156.62,3,1359,0,18.55
03-09-2026 11:28:35,10.0.1.167,203.0.113.69,UDP,25641,25,109.87,2,713,0,36.46
01-09-2026 15:48:21,10.0.2.139,172.18.2.223,TCP,43043,80,25036.1,35,21375,0,25.14
04-09-2026 10:06:38,10.0.1.106,172.18.2.197,UDP,27034,24402,217.97,6,2523,0,24.27
06-09-2026 06:06:56,10.0.2.158,172.18.1.99,TCP,40692,3306,111.5,2,2460,0,9.25
02-09-2026 20:46:23,10.0.2.171,192.168.100.212,TCP,54901,3389,321.52,6,2841,0,15.78
01-09-2026 21:59:19,172.16.10.243,192.168.110.157,TCP,45588,67,131.67,2,1594,0,67.4
02-09-2026 21:49:08,10.0.4.14,192.168.110.218,UDP,36968,587,1035.83,26,24409,0,26.66
04-09-2026 14:22:39,172.16.10.127,10.20.1.123,TCP,56537,43492,105.0,14,6691,1,145.5
04-09-2026 19:47:18,10.0.2.83,192.168.100.69,TCP,33766,64833,66.32,2,1372,0,49.28
07-09-2026 15:07:56,10.0.3.29,172.18.2.253,UDP,61542,5900,356.35,6,7261,0,99.29
01-09-2026 19:58:35,10.0.3.18,172.18.2.47,TCP,49321,135,138.62,3,3141,0,18.59
04-09-2026 19:22:04,10.0.3.163,10.20.2.201,TCP,51072,123,499.67,9,8838,0,35.89
02-09-2026 17:21:23,10.0.3.235,198.51.100.168,UDP,34603,11702,1045.85,16,2933,0,74.25
03-09-2026 08:35:40,172.16.10.112,10.0.20.20,UDP,62971,80,542.93,5,2188,0,19.61
04-09-2026 15:27:53,192.168.1.149,198.51.100.41,TCP,10322,143,1018.84,4,6819,0,35.87
04-09-2026 15:36:42,10.0.1.54,203.0.113.70,TCP,60940,445,4640.15,1122,831813,0,178.08
04-09-2026 04:36:39,172.16.10.203,192.168.100.161,TCP,12907,5900,312.11,8,2868,0,7.5
05-09-2026 10:15:00,10.0.3.218,192.168.100.32,TCP,1840,25,1428.1,7,4106,0,6.16
05-09-2026 05:04:47,192.168.10.5,10.20.1.111,ICMP,0,0,12543.34,12,1174,0,3.43
04-09-2026 19:16:29,10.0.4.176,10.20.1.162,UDP,12354,587,333.09,3,1387,0,16.06
04-09-2026 09:15:10,172.16.10.50,10.20.2.221,UDP,30595,8080,136.61,4,2364,0,32.84
02-09-2026 12:33:01,172.16.10.208,172.18.1.110,UDP,16668,67,459.36,5,4043,0,11.33
06-09-2026 08:37:31,192.168.1.72,172.18.1.81,TCP,27288,23,213.44,3,1314,5,88.18
06-09-2026 13:52:37,10.0.1.3,172.18.1.95,TCP,36854,3389,1778.68,8,6473,0,14.34
04-09-2026 17:20:34,192.168.10.197,172.18.2.159,TCP,16325,18630,255.1,4,2538,0,131.08
04-09-2026 12:39:24,10.0.2.56,203.0.113.139,ICMP,0,0,318.53,1,90,0,15.63
06-09-2026 11:11:33,10.0.2.112,192.168.110.218,TCP,33060,995,379.98,4,2288,0,30.21
01-09-2026 19:22:44,10.0.3.235,203.0.113.224,ICMP,0,0,46.01,1,81,0,59.09
05-09-2026 17:14:44,10.0.3.121,10.20.1.24,TCP,38731,110,57595.44,2141,2311952,0,12.23
04-09-2026 21:49:02,10.0.2.197,10.20.1.33,UDP,18747,80,110.08,6,8158,0,6.82
02-09-2026 16:09:12,10.0.1.154,172.18.1.70,TCP,38842,1521,323.61,2,1358,0,20.67
01-09-2026 13:14:39,10.0.1.86,172.18.1.106,UDP,50119,20,419.31,5,1870,0,45.31
02-09-2026 16:55:19,10.0.1.176,203.0.113.104,TCP,22204,54748,172.94,5,3076,0,18.33
07-09-2026 18:39:17,10.0.2.53,172.18.2.70,TCP,56172,80,144.85,6,4987,0,31.52
02-09-2026 13:25:35,192.168.10.49,203.0.113.99,TCP,5017,67,154.89,3,1127,0,26.51
01-09-2026 23:24:42,10.0.4.248,198.51.100.48,TCP,49090,1433,194.35,1,953,0,25.59
06-09-2026 11:11:08,10.0.4.247,172.18.1.70,ICMP,0,0,14027.29,7,789,0,16.23
02-09-2026 10:10:36,172.16.20.167,10.20.2.221,UDP,41245,67,572.95,13,12011,0,30.2
02-09-2026 13:38:09,172.16.20.97,203.0.113.103,TCP,45654,21,221.49,6,10876,0,47.58
06-09-2026 08:34:27,10.0.3.115,192.168.110.97,UDP,57862,3306,8271.88,12,5541,0,11.35
04-09-2026 13:48:02,172.16.10.210,10.20.1.117,UDP,32716,5432,469.19,6,1813,0,20.03
01-09-2026 08:14:55,10.0.4.188,172.18.1.235,TCP,22288,995,438.18,8,4866,1,21.89
02-09-2026 08:38:58,192.168.10.22,10.0.10.30,UDP,25210,161,223.67,7,2595,0,71.58
04-09-2026 15:04:22,10.0.3.35,10.0.20.20,ICMP,0,0,486.03,2,360,0,21.58
02-09-2026 08:16:02,172.16.10.89,192.168.110.20,TCP,55309,8080,328.23,4,4370,0,110.32
04-09-2026 11:46:36,192.168.1.223,192.168.100.10,UDP,63400,1521,1338.67,11,3602,0,20.26
04-09-2026 11:32:21,10.0.3.228,192.168.100.69,TCP,23382,8443,97.32,2,1333,0,54.62
02-09-2026 16:31:03,10.0.2.192,192.168.110.230,TCP,24290,995,310.24,12,9244,0,16.11
03-09-2026 15:59:34,10.0.4.247,192.168.100.51,UDP,18585,64118,1133.14,11,7542,0,8.73
02-09-2026 23:14:29,172.16.10.93,172.18.1.190,UDP,53983,21,110.19,2,1211,0,7.62
02-09-2026 00:10:27,10.0.2.169,10.20.1.144,TCP,2365,8080,620.26,3,3152,0,14.29
02-09-2026 15:47:55,192.168.10.135,198.51.100.57,UDP,35784,22,1029.66,6,1855,0,34.01
05-09-2026 11:57:28,172.16.10.149,10.20.2.5,UDP,32144,1433,260.18,13,6247,0,17.97
01-09-2026 14:12:19,10.0.4.220,192.168.100.181,TCP,41798,20,203.9,3,2354,0,35.13
05-09-2026 10:45:10,10.0.3.59,10.20.1.123,UDP,64758,3306,1516.0,12,6421,0,55.94
01-09-2026 14:28:36,192.168.1.1,192.168.100.200,ICMP,0,0,188.78,1,109,0,40.65
06-09-2026 13:09:11,192.168.10.92,203.0.113.247,TCP,29298,8080,73.12,4,2993,0,36.12
03-09-2026 14:03:13,10.0.2.35,10.20.1.154,ICMP,0,0,400.05,1,99,0,48.34
02-09-2026 02:05:31,10.0.1.143,172.18.2.253,TCP,62700,53,104.37,4,2019,0,10.29
03-09-2026 11:41:20,172.16.20.17,10.20.1.198,TCP,56408,50099,509.75,7,5851,0,34.51
07-09-2026 13:35:24,10.0.3.74,192.168.110.19,TCP,28474,67,2360.53,6,3086,0,18.9
06-09-2026 19:07:22,10.0.2.222,172.18.1.190,TCP,45940,143,731.98,9,6104,0,27.66
02-09-2026 15:12:41,192.168.10.164,203.0.113.111,TCP,54304,443,235.03,6,3539,0,19.02
06-09-2026 15:12:09,192.168.10.17,172.18.2.185,ICMP,0,0,1426.98,2,148,0,21.11
02-09-2026 11:00:06,10.0.4.144,192.168.100.97,TCP,5907,22,236.88,3,2185,0,33.93
06-09-2026 11:34:19,10.0.4.221,9.9.9.9,UDP,28285,23013,159.21,9,3247,0,16.76
05-09-2026 14:29:50,10.0.3.128,192.168.100.32,TCP,58056,61823,859.87,14,3953,0,12.66
06-09-2026 16:21:04,192.168.10.17,172.18.2.96,UDP,24987,68,134.8,6,5577,0,19.68
02-09-2026 10:21:43,10.0.3.35,192.168.110.180,TCP,11392,68,20.97,2,1629,0,12.44
02-09-2026 20:09:47,192.168.10.39,172.18.2.81,ICMP,0,0,384.94,1,84,0,24.03
01-09-2026 13:34:32,10.0.4.148,10.20.1.75,UDP,41425,995,1020.53,6,3499,0,91.84
01-09-2026 20:34:51,192.168.1.223,172.18.2.143,ICMP,0,0,258.6,1,75,0,27.33
02-09-2026 13:12:51,10.0.3.23,172.18.2.171,TCP,44683,1521,291.65,4,5209,0,12.62
02-09-2026 09:38:27,10.0.2.169,203.0.113.169,TCP,17887,39242,907.9,15,7074,0,12.76
03-09-2026 08:40:34,192.168.10.202,1.1.1.1,TCP,46413,143,38.83,1,1873,0,26.76
01-09-2026 14:17:35,10.0.4.220,10.20.2.157,TCP,59283,68,846.2,18,12360,0,46.13
01-09-2026 13:45:33,192.168.1.86,192.168.100.180,UDP,51243,25,1773.74,17,9545,0,11.75
01-09-2026 17:38:43,10.0.3.181,10.20.1.33,UDP,22580,1433,723.94,10,9043,0,16.98
02-09-2026 14:33:48,172.16.10.78,192.168.110.173,TCP,24354,3389,5662.65,30,27171,0,37.44
01-09-2026 12:08:45,10.0.1.8,172.18.2.116,TCP,6183,68,301.8,3,3318,0,35.73
06-09-2026 18:24:35,10.0.1.226,10.20.1.199,UDP,50449,25,138.99,3,1430,0,13.53
07-09-2026 17:09:55,172.16.10.102,172.18.1.188,TCP,15676,1433,254.4,3,2334,0,30.73
03-09-2026 18:51:43,192.168.10.3,192.168.110.168,TCP,59822,161,786.94,3,2125,0,7.44
02-09-2026 22:51:32,172.16.20.8,203.0.113.177,UDP,30255,443,54.51,10,5177,0,105.09
02-09-2026 12:13:24,192.168.1.192,172.18.1.57,ICMP,0,0,272.91,2,173,0,49.53
01-09-2026 18:28:46,10.0.1.225,203.0.113.177,TCP,63562,25,76.78,2,887,0,14.43
03-09-2026 14:08:24,10.0.3.32,192.168.100.247,TCP,30263,137,1569.37,4,4930,0,17.88
01-09-2026 14:54:09,172.16.20.177,192.168.110.117,TCP,4513,143,1237.52,10,7624,0,31.07
04-09-2026 01:36:50,192.168.10.15,10.20.1.183,TCP,17200,995,578.95,5,2523,0,6.76
02-09-2026 16:37:03,10.0.3.71,198.51.100.37,UDP,49623,137,196.88,3,4525,0,8.52
06-09-2026 11:23:21,10.0.1.219,172.18.1.181,TCP,42131,139,2908.35,36,19374,0,15.06
01-09-2026 13:20:48,172.16.10.124,10.0.10.20,TCP,15044,23,80.69,2,1203,0,18.02
06-09-2026 14:48:05,192.168.1.167,192.168.110.180,TCP,33448,445,133.75,4,2573,0,11.81
02-09-2026 17:14:13,172.16.10.78,203.0.113.69,ICMP,0,0,2251.66,10,683,0,15.64
07-09-2026 08:57:58,10.0.2.114,172.18.1.153,UDP,46884,138,172.88,2,1482,0,30.77
03-09-2026 19:16:47,192.168.10.8,192.168.110.208,TCP,8387,445,125.73,4,2854,0,36.94
03-09-2026 09:46:31,172.16.20.92,172.18.1.187,TCP,53799,138,566.71,4,2331,0,51.26
05-09-2026 16:16:19,10.0.1.236,10.20.2.201,TCP,59532,28259,290.42,3,1610,0,16.87
01-09-2026 08:16:28,172.16.20.173,192.168.110.117,UDP,14118,1433,175.05,7,986,0,68.05
02-09-2026 15:07:43,10.0.2.12,203.0.113.167,TCP,14659,443,259.76,5,3258,0,31.55
03-09-2026 12:50:23,192.168.1.1,10.20.1.39,UDP,55936,17886,714.62,23,32415,0,23.69
07-09-2026 13:11:57,172.16.20.123,10.20.1.117,TCP,53299,25,225.33,4,4617,0,23.12
05-09-2026 14:21:46,10.0.3.74,172.18.2.70,UDP,42928,993,358.1,3,4053,0,115.07
01-09-2026 14:50:40,192.168.10.37,192.168.110.214,TCP,24324,23,3364.01,12,12640,0,29.58
01-09-2026 20:55:05,192.168.1.35,172.18.1.188,TCP,36754,25,1716.16,8,4779,0,27.48
04-09-2026 09:45:03,172.16.20.3,172.18.2.66,TCP,42257,123,184.18,2,1844,0,17.93
02-09-2026 16:47:47,10.0.4.248,203.0.113.15,TCP,17955,445,425.84,5,7840,1,21.44
01-09-2026 10:42:31,10.0.2.53,192.168.110.218,TCP,51416,53,1367.3,12,5564,0,18.05
03-09-2026 17:14:41,10.0.2.241,10.20.1.149,UDP,14619,67,254.66,7,2050,0,27.57
06-09-2026 01:17:31,10.0.2.72,203.0.113.15,ICMP,0,0,201.95,1,74,2,15.78
02-09-2026 12:22:39,10.0.2.30,10.20.1.123,UDP,34682,27690,149.69,2,2293,0,57.9
07-09-2026 13:02:15,10.0.3.179,172.18.2.171,TCP,49692,137,122.28,2,1014,0,44.47
04-09-2026 11:22:43,192.168.10.108,10.20.1.24,UDP,25401,137,270.73,8,5802,0,17.62
07-09-2026 18:35:55,10.0.2.11,198.51.100.37,UDP,5660,26054,167.91,7,1425,0,33.03
04-09-2026 08:34:43,172.16.20.91,192.168.110.205,TCP,38538,21,76.85,2,1848,0,41.09
04-09-2026 14:34:35,10.0.1.219,172.18.2.38,TCP,48253,2852,278.1,3,2429,0,20.16
01-09-2026 09:15:16,10.0.4.135,10.20.1.13,TCP,29063,23,481.98,2,2141,0,31.95
04-09-2026 14:57:13,192.168.1.104,192.168.110.239,TCP,2010,143,1516.28,14,10188,0,36.94
02-09-2026 06:09:09,172.16.10.196,192.168.110.103,UDP,52942,143,117.52,9,5827,0,4.05
06-09-2026 14:22:10,10.0.3.235,192.168.110.214,UDP,52388,137,216.12,2,741,0,7.13
02-09-2026 08:17:49,10.0.2.164,192.168.110.205,TCP,51330,3306,59.64,1,687,1,25.73
06-09-2026 10:28:50,192.168.1.236,203.0.113.241,TCP,32983,20,705.72,7,3977,0,30.87
04-09-2026 23:21:47,172.16.10.79,198.51.100.41,ICMP,0,0,6590.35,17,1049,0,38.31
05-09-2026 12:12:15,172.16.10.112,192.168.110.97,UDP,35192,5432,76.73,2,589,0,27.31
05-09-2026 16:15:53,172.16.10.252,192.168.50.20,UDP,42630,68,177.7,23,13858,0,76.26
02-09-2026 11:32:18,10.0.1.236,10.20.1.217,UDP,58057,56262,76.91,7,6495,0,19.94
07-09-2026 06:39:23,10.0.2.76,10.0.20.10,TCP,34395,5432,31.18,1,508,0,20.28
06-09-2026 11:33:07,10.0.3.163,10.20.1.183,UDP,39452,35836,987.76,11,6101,0,15.8
05-09-2026 16:27:42,10.0.1.106,198.51.100.169,TCP,1988,137,239.23,9,5125,0,38.6
07-09-2026 17:37:55,10.0.2.222,10.20.1.144,TCP,4982,3306,734.96,8,9815,0,6.02
01-09-2026 16:04:56,10.0.4.148,192.168.100.248,UDP,50905,7554,275.59,10,5704,0,118.94
06-09-2026 08:29:38,10.0.3.235,10.20.2.66,UDP,40530,62414,786.17,11,7696,0,28.96
02-09-2026 12:36:48,10.0.3.83,172.18.1.81,ICMP,0,0,152.87,1,103,0,43.08
01-09-2026 20:23:40,172.16.20.241,172.18.2.253,UDP,35979,137,9641.03,10,3013,0,29.81
05-09-2026 18:58:02,172.16.20.245,10.0.10.10,TCP,24803,8080,1647.52,2,2112,0,16.44
07-09-2026 22:55:37,10.0.2.222,192.168.110.194,TCP,62443,22132,140.87,3,1964,0,10.81
02-09-2026 00:46:45,192.168.10.252,10.20.2.130,TCP,25861,995,81.9,2,832,0,17.23
02-09-2026 11:48:47,192.168.10.254,10.20.2.201,TCP,59204,8443,710.56,9,3832,0,49.24
06-09-2026 11:40:30,172.16.20.83,192.168.100.212,TCP,9657,587,217.37,2,1454,0,24.28
03-09-2026 16:28:10,10.0.4.107,203.0.113.202,TCP,65085,443,1209.91,10,7521,0,29.35
02-09-2026 04:45:00,192.168.1.192,203.0.113.216,TCP,47755,465,101.07,1,779,0,24.55
03-09-2026 14:43:41,192.168.10.151,198.51.100.41,TCP,13231,21868,278.65,2,2020,0,42.08
01-09-2026 14:05:12,10.0.3.232,192.168.110.97,UDP,38270,139,95.65,3,1685,0,17.02
04-09-2026 05:01:43,172.16.10.89,203.0.113.70,TCP,9671,22,572.74,8,3536,2,9.26
07-09-2026 08:07:30,172.16.20.162,10.20.1.162,UDP,56124,53,673.33,8,4324,0,85.07
06-09-2026 16:15:20,10.0.4.145,172.18.2.49,TCP,65057,8443,823.66,4,3358,0,25.09
01-09-2026 08:34:56,172.16.10.214,172.18.2.56,UDP,5933,123,127.92,5,1951,0,36.87
02-09-2026 11:55:59,172.16.20.157,10.0.10.10,TCP,20562,138,23.4,3,3876,0,11.79
